algorithm,n_weapon_types,n_weapons,n_targets,value,time_sec,iterations,extra,category,instance_id,instance_file
ACO_Original,20,43,50,608.2829911822658,6.3040611000033095,178,,20w50t,2,instance_002.json
ACO_Modified,20,43,50,243.55392233661368,6.336627200013027,169,improvement_pct=0.0000,20w50t,2,instance_002.json
MMR_Original,20,41,50,280.99457409051627,0.004700099991168827,41,,20w50t,3,instance_003.json
MMR_Modified,20,41,50,280.99457409051627,0.05253430001903325,1,improvement_pct=0.0000,20w50t,3,instance_003.json
ACO_Original,20,41,50,675.3008705624108,6.113256599986926,185,,20w50t,3,instance_003.json
ACO_Modified,20,41,50,280.99457409051627,6.104187699966133,170,improvement_pct=0.0000,20w50t,3,instance_003.json
MMR_Original,20,35,50,510.1492022414571,0.0027212999993935227,35,,20w50t,4,instance_004.json
MMR_Modified,20,35,50,510.1492022414571,0.03496550000272691,1,improvement_pct=0.0000,20w50t,4,instance_004.json
ACO_Original,20,35,50,721.3321742558655,5.5151756999548525,177,,20w50t,4,instance_004.json
ACO_Modified,20,35,50,510.1492022414571,5.719461000000592,165,improvement_pct=0.0000,20w50t,4,instance_004.json
MMR_Original,20,44,50,173.50223640067205,0.01139790000161156,44,,20w50t,5,instance_005.json
MMR_Modified,20,44,50,173.50223640067205,0.19953050004551187,1,improvement_pct=0.0000,20w50t,5,instance_005.json
ACO_Original,20,44,50,805.7116917744024,6.626910999999382,23,,20w50t,5,instance_005.json
ACO_Modified,20,44,50,173.50223640067205,6.626379999972414,23,improvement_pct=0.0000,20w50t,5,instance_005.json
MMR_Original,20,40,50,420.44976380399856,0.010460900026373565,40,,20w50t,6,instance_006.json
MMR_Modified,20,40,50,420.44976380399856,0.17480139998951927,1,improvement_pct=0.0000,20w50t,6,instance_006.json
ACO_Original,20,40,50,1048.0137407135285,6.083790600008797,23,,20w50t,6,instance_006.json
ACO_Modified,20,40,50,420.44976380399856,6.042794200009666,25,improvement_pct=0.0000,20w50t,6,instance_006.json
MMR_Original,20,44,50,263.8033956330536,0.004777900001499802,44,,20w50t,7,instance_007.json
MMR_Modified,20,44,50,263.8033956330536,0.08680479996837676,1,improvement_pct=0.0000,20w50t,7,instance_007.json
ACO_Original,20,44,50,598.4474566131009,6.566503899986856,151,,20w50t,7,instance_007.json
ACO_Modified,20,44,50,263.8033956330536,6.634329300024547,22,improvement_pct=0.0000,20w50t,7,instance_007.json
MMR_Original,20,36,50,403.9315952918694,0.006615000020246953,36,,20w50t,8,instance_008.json
MMR_Modified,20,36,50,403.9315952918694,0.16257489996496588,1,improvement_pct=0.0000,20w50t,8,instance_008.json
ACO_Original,20,36,50,1018.4793156681748,5.639616500004195,29,,20w50t,8,instance_008.json
ACO_Modified,20,36,50,403.9315952918694,5.6060110999969766,119,improvement_pct=0.0000,20w50t,8,instance_008.json
MMR_Original,20,40,50,308.5134591831486,0.0060588999767787755,40,,20w50t,9,instance_009.json
MMR_Modified,20,40,50,308.5134591831486,0.051114600035361946,1,improvement_pct=0.0000,20w50t,9,instance_009.json
ACO_Original,20,40,50,566.8140237401304,6.189861699996982,106,,20w50t,9,instance_009.json
ACO_Modified,20,40,50,308.5134591831486,6.082446400017943,21,improvement_pct=0.0000,20w50t,9,instance_009.json
MMR_Original,20,37,50,338.88855946421893,0.002898200007621199,37,,20w50t,10,instance_010.json
MMR_Modified,20,37,50,338.88855946421893,0.05887249996885657,1,improvement_pct=0.0000,20w50t,10,instance_010.json
ACO_Original,20,37,50,667.7271101538074,5.700279200042132,71,,20w50t,10,instance_010.json
ACO_Modified,20,37,50,338.88855946421893,5.725974100001622,166,improvement_pct=0.0000,20w50t,10,instance_010.json
MMR_Original,20,39,50,393.6409001367126,0.0025693000061437488,39,,20w50t,11,instance_011.json
MMR_Modified,20,39,50,393.6409001367126,0.048427000001538545,1,improvement_pct=0.0000,20w50t,11,instance_011.json
ACO_Original,20,39,50,612.8541748646032,5.919699899968691,183,,20w50t,11,instance_011.json
ACO_Modified,20,39,50,393.6409001367126,6.048975999990944,62,improvement_pct=0.0000,20w50t,11,instance_011.json
MMR_Original,20,40,50,390.94119909015694,0.009839599952101707,40,,20w50t,12,instance_012.json
MMR_Modified,20,40,50,390.94119909015694,0.217985299997963,1,improvement_pct=0.0000,20w50t,12,instance_012.json
ACO_Original,20,40,50,805.59396949679,6.000129799998831,60,,20w50t,12,instance_012.json
ACO_Modified,20,40,50,390.94119909015694,6.025934699981008,160,improvement_pct=0.0000,20w50t,12,instance_012.json
MMR_Original,20,40,50,266.2752776692963,0.002901999978348613,40,,20w50t,13,instance_013.json
MMR_Modified,20,40,50,266.2752776692963,0.04564860003301874,1,improvement_pct=0.0000,20w50t,13,instance_013.json
ACO_Original,20,40,50,662.5083087135453,6.0430838000029325,126,,20w50t,13,instance_013.json
ACO_Modified,20,40,50,266.2752776692963,6.015970600012224,101,improvement_pct=0.0000,20w50t,13,instance_013.json
MMR_Original,20,36,50,400.3864520416678,0.004659699974581599,36,,20w50t,14,instance_014.json
MMR_Modified,20,36,50,400.3864520416678,0.07448699994711205,1,improvement_pct=0.0000,20w50t,14,instance_014.json
ACO_Original,20,36,50,894.3384358699797,5.752748300030362,60,,20w50t,14,instance_014.json
ACO_Modified,20,36,50,400.3864520416678,5.633252700034063,18,improvement_pct=0.0000,20w50t,14,instance_014.json
MMR_Original,20,34,50,478.4595003421203,0.010516999987885356,34,,20w50t,15,instance_015.json
MMR_Modified,20,34,50,478.4595003421203,0.15276389999780804,1,improvement_pct=0.0000,20w50t,15,instance_015.json
ACO_Original,20,34,50,1019.6522311775028,5.422767999989446,22,,20w50t,15,instance_015.json
ACO_Modified,20,34,50,478.4595003421203,5.4027301000314765,23,improvement_pct=0.0000,20w50t,15,instance_015.json
MMR_Original,20,39,50,350.4089253670985,0.008255799999460578,39,,20w50t,16,instance_016.json
MMR_Modified,20,39,50,350.4089253670985,0.17759570002090186,1,improvement_pct=0.0000,20w50t,16,instance_016.json
ACO_Original,20,39,50,957.8101223994506,6.1171789999934845,23,,20w50t,16,instance_016.json
ACO_Modified,20,39,50,350.4089253670985,6.0251612000283785,21,improvement_pct=0.0000,20w50t,16,instance_016.json
MMR_Original,20,38,50,374.9894417757751,0.009429599973373115,38,,20w50t,17,instance_017.json
MMR_Modified,20,38,50,374.9894417757751,0.18223200005013496,1,improvement_pct=0.0000,20w50t,17,instance_017.json
ACO_Original,20,38,50,889.2643520393427,6.105768200010061,22,,20w50t,17,instance_017.json
ACO_Modified,20,38,50,374.9894417757751,5.82317950000288,79,improvement_pct=0.0000,20w50t,17,instance_017.json
MMR_Original,20,42,50,268.01165296001875,0.003324099991004914,42,,20w50t,18,instance_018.json
MMR_Modified,20,42,50,268.01165296001875,0.05826409999281168,1,improvement_pct=0.0000,20w50t,18,instance_018.json
ACO_Original,20,42,50,545.6248816792163,6.21091800002614,172,,20w50t,18,instance_018.json
ACO_Modified,20,42,50,268.01165296001875,6.224217600014526,170,improvement_pct=0.0000,20w50t,18,instance_018.json
MMR_Original,20,41,50,292.75631020924317,0.0034798000124283135,41,,20w50t,19,instance_019.json
MMR_Modified,20,41,50,292.75631020924317,0.04592250002315268,1,improvement_pct=0.0000,20w50t,19,instance_019.json
ACO_Original,20,41,50,703.744017419832,6.37949010002194,140,,20w50t,19,instance_019.json
ACO_Modified,20,41,50,292.75631020924317,6.232314700027928,22,improvement_pct=0.0000,20w50t,19,instance_019.json
MMR_Original,20,40,50,458.58994827352495,0.01361299998825416,40,,20w50t,20,instance_020.json
MMR_Modified,20,40,50,458.58994827352495,0.20754589996067807,1,improvement_pct=0.0000,20w50t,20,instance_020.json
ACO_Original,20,40,50,1042.888335517755,6.2254604999907315,22,,20w50t,20,instance_020.json
ACO_Modified,20,40,50,458.58994827352495,6.0520267999963835,27,improvement_pct=0.0000,20w50t,20,instance_020.json
MMR_Original,10,20,5,0.10264783705592763,0.0003189999843016267,20,,10w5t,1,instance_001.json
MMR_Modified,10,20,5,0.10264783705592763,0.004399699973873794,1,improvement_pct=0.0000,10w5t,1,instance_001.json
ACO_Original,10,20,5,1.041310799612475,2.233667799970135,49,,10w5t,1,instance_001.json
ACO_Modified,10,20,5,0.10264783705592763,2.205283999966923,132,improvement_pct=0.0000,10w5t,1,instance_001.json
MMR_Original,10,21,5,0.056764210491227034,0.00010360003216192126,21,,10w5t,2,instance_002.json
MMR_Modified,10,21,5,0.05263290534894018,0.004294899990782142,3,improvement_pct=7.2780,10w5t,2,instance_002.json
ACO_Original,10,21,5,0.8670528270016757,2.225397099973634,301,,10w5t,2,instance_002.json
ACO_Modified,10,21,5,0.056764210491227034,2.217067699995823,285,improvement_pct=0.0000,10w5t,2,instance_002.json
MMR_Original,10,18,5,4.349701711783122,8.239998714998364e-05,18,,10w5t,3,instance_003.json
MMR_Modified,10,18,5,4.349701711783122,0.0008233000407926738,1,improvement_pct=0.0000,10w5t,3,instance_003.json
ACO_Original,10,18,5,5.144605065442087,2.181958900007885,384,,10w5t,3,instance_003.json
ACO_Modified,10,18,5,4.349701711783122,2.1833305999753065,399,improvement_pct=0.0000,10w5t,3,instance_003.json
MMR_Original,10,18,5,0.14618877383141515,8.130003698170185e-05,18,,10w5t,4,instance_004.json
MMR_Modified,10,18,5,0.14618877383141515,0.0011656999704428017,1,improvement_pct=0.0000,10w5t,4,instance_004.json
ACO_Original,10,18,5,1.7315173862396809,2.199006700015161,258,,10w5t,4,instance_004.json
ACO_Modified,10,18,5,0.14618877383141515,2.1852980999974534,51,improvement_pct=0.0000,10w5t,4,instance_004.json
MMR_Original,10,20,5,0.6105666027179293,0.00033599999733269215,20,,10w5t,5,instance_005.json
MMR_Modified,10,20,5,0.5206524206503325,0.013206000032369047,2,improvement_pct=14.7264,10w5t,5,instance_005.json
ACO_Original,10,20,5,21.88936355210797,2.222700599988457,245,,10w5t,5,instance_005.json
ACO_Modified,10,20,5,0.6105666027179293,2.2110567999770865,112,improvement_pct=0.0000,10w5t,5,instance_005.json
MMR_Original,10,18,5,0.4302904802675633,0.0002658999874256551,18,,10w5t,6,instance_006.json
MMR_Modified,10,18,5,0.4302904802675633,0.0036015999503433704,1,improvement_pct=0.0000,10w5t,6,instance_006.json
ACO_Original,10,18,5,0.6574920519537026,2.2002326999790967,50,,10w5t,6,instance_006.json
ACO_Modified,10,18,5,0.4302904802675633,2.1886723999632522,50,improvement_pct=0.0000,10w5t,6,instance_006.json
MMR_Original,10,22,5,0.4540209555351623,0.000361100013833493,22,,10w5t,7,instance_007.json
MMR_Modified,10,22,5,0.4540209555351623,0.004433099995367229,1,improvement_pct=0.0000,10w5t,7,instance_007.json
ACO_Original,10,22,5,0.8315683774751748,2.2411985999788158,37,,10w5t,7,instance_007.json
ACO_Modified,10,22,5,0.3800006759500438,2.271960099984426,38,improvement_pct=16.3033,10w5t,7,instance_007.json
MMR_Original,10,24,5,0.0010026212329413919,0.00048210000386461616,24,,10w5t,8,instance_008.json
MMR_Modified,10,24,5,0.0010026212329413919,0.005925800011027604,1,improvement_pct=0.0000,10w5t,8,instance_008.json
ACO_Original,10,24,5,1.2163640928500346,2.2589637000346556,31,,10w5t,8,instance_008.json
ACO_Modified,10,24,5,0.0010026212329413919,2.284007999987807,32,improvement_pct=0.0000,10w5t,8,instance_008.json
MMR_Original,10,17,5,1.572828505015138,0.00024530000519007444,17,,10w5t,9,instance_009.json
MMR_Modified,10,17,5,1.458791260920541,0.0053118999931029975,2,improvement_pct=7.2505,10w5t,9,instance_009.json
ACO_Original,10,17,5,12.477303929640096,2.1862861999543384,54,,10w5t,9,instance_009.json
ACO_Modified,10,17,5,1.572828505015138,2.2006328000570647,52,improvement_pct=0.0000,10w5t,9,instance_009.json
MMR_Original,10,13,5,5.321722746148337,0.00014670001110062003,13,,10w5t,10,instance_010.json
MMR_Modified,10,13,5,5.321722746148337,0.002132800000254065,1,improvement_pct=0.0000,10w5t,10,instance_010.json
ACO_Original,10,13,5,6.084662853271207,2.1335312000010163,93,,10w5t,10,instance_010.json
ACO_Modified,10,13,5,5.321722746148337,2.135275000007823,144,improvement_pct=0.0000,10w5t,10,instance_010.json
MMR_Original,10,19,5,5.416421184084027,0.0005305999657139182,19,,10w5t,11,instance_011.json
MMR_Modified,10,19,5,5.01550006913898,0.009346699982415885,3,improvement_pct=7.4020,10w5t,11,instance_011.json
ACO_Original,10,19,5,5.086952418784753,2.1923389000003226,282,,10w5t,11,instance_011.json
ACO_Modified,10,19,5,5.416421184084027,2.1929339000489563,377,improvement_pct=0.0000,10w5t,11,instance_011.json
MMR_Original,10,20,5,0.11578451472323384,0.00014019996160641313,20,,10w5t,12,instance_012.json
MMR_Modified,10,20,5,0.11578451472323384,0.0009696999914012849,1,improvement_pct=0.0000,10w5t,12,instance_012.json
ACO_Original,10,20,5,0.48067980091549395,2.2030808000126854,346,,10w5t,12,instance_012.json
ACO_Modified,10,20,5,0.0805393243761098,2.203520599985495,346,improvement_pct=30.4403,10w5t,12,instance_012.json
MMR_Original,10,17,5,0.6956656535373517,8.560001151636243e-05,17,,10w5t,13,instance_013.json
MMR_Modified,10,17,5,0.6956656535373517,0.0009969000238925219,1,improvement_pct=0.0000,10w5t,13,instance_013.json
ACO_Original,10,17,5,1.362656718828081,2.173515300033614,474,,10w5t,13,instance_013.json
ACO_Modified,10,17,5,0.6956656535373517,2.172894599963911,463,improvement_pct=0.0000,10w5t,13,instance_013.json
MMR_Original,10,17,5,1.1853946167946963,7.349997758865356e-05,17,,10w5t,14,instance_014.json
MMR_Modified,10,17,5,1.1853946167946963,0.0007336999988183379,1,improvement_pct=0.0000,10w5t,14,instance_014.json
ACO_Original,10,17,5,1.1568263821120603,2.170690300001297,454,,10w5t,14,instance_014.json
ACO_Modified,10,17,5,1.1853946167946963,2.1730257000308484,461,improvement_pct=0.0000,10w5t,14,instance_014.json
MMR_Original,10,26,5,0.3793431764063914,0.00014990003546699882,26,,10w5t,15,instance_015.json
MMR_Modified,10,26,5,0.3771015776220448,0.0025637999642640352,2,improvement_pct=0.5909,10w5t,15,instance_015.json
ACO_Original,10,26,5,4.320041337810354,2.2602335999836214,217,,10w5t,15,instance_015.json
ACO_Modified,10,26,5,0.3793431764063914,2.2654572999454103,216,improvement_pct=0.0000,10w5t,15,instance_015.json
MMR_Original,10,22,5,1.0685266605991304,0.00011600001016631722,22,,10w5t,16,instance_016.json
MMR_Modified,10,22,5,0.7113021391015697,0.0018969000084325671,2,improvement_pct=33.4315,10w5t,16,instance_016.json
ACO_Original,10,22,5,1.347456815184851,2.2207243000157177,292,,10w5t,16,instance_016.json
ACO_Modified,10,22,5,1.0685266605991304,2.2237029999960214,283,improvement_pct=0.0000,10w5t,16,instance_016.json
MMR_Original,10,22,5,0.03491291386956579,0.00011090002954006195,22,,10w5t,17,instance_017.json
MMR_Modified,10,22,5,0.02106553242304546,0.001934999949298799,2,improvement_pct=39.6626,10w5t,17,instance_017.json
ACO_Original,10,22,5,5.059893734853591,2.225493000005372,293,,10w5t,17,instance_017.json
ACO_Modified,10,22,5,0.03412047113658175,2.2253747000359,290,improvement_pct=2.2698,10w5t,17,instance_017.json
MMR_Original,10,21,5,0.32486507766903044,0.00010340003063902259,21,,10w5t,18,instance_018.json
MMR_Modified,10,21,5,0.2751587476486169,0.0017692000255919993,2,improvement_pct=15.3006,10w5t,18,instance_018.json
ACO_Original,10,21,5,0.6116274272251037,2.214107599982526,309,,10w5t,18,instance_018.json
ACO_Modified,10,21,5,0.29880623754793306,2.2134545000153594,313,improvement_pct=8.0214,10w5t,18,instance_018.json
MMR_Original,10,22,5,0.36120958335699727,0.00011929997708648443,22,,10w5t,19,instance_019.json
MMR_Modified,10,22,5,0.36120958335699727,0.0010874000145122409,1,improvement_pct=0.0000,10w5t,19,instance_019.json
ACO_Original,10,22,5,0.930601607873292,2.226556100009475,239,,10w5t,19,instance_019.json
ACO_Modified,10,22,5,0.36120958335699727,2.221716500003822,250,improvement_pct=0.0000,10w5t,19,instance_019.json
MMR_Original,10,23,5,0.2754524689544443,0.0001233000075444579,23,,10w5t,20,instance_020.json
MMR_Modified,10,23,5,0.22621634470376423,0.00711470004171133,4,improvement_pct=17.8746,10w5t,20,instance_020.json
ACO_Original,10,23,5,3.657631820482506,2.2354926000116393,237,,10w5t,20,instance_020.json
ACO_Modified,10,23,5,0.2754524689544443,2.23377230000915,232,improvement_pct=0.0000,10w5t,20,instance_020.json
MMR_Original,20,46,10,0.03308748725430732,0.0008479999960400164,46,,20w10t,1,instance_001.json
MMR_Modified,20,46,10,0.029773643682772757,0.01849180000135675,2,improvement_pct=10.0154,20w10t,1,instance_001.json
ACO_Original,20,46,10,1.5000964666116527,2.9438912000041455,86,,20w10t,1,instance_001.json
ACO_Modified,20,46,10,0.03308748725430732,2.950344300013967,83,improvement_pct=0.0000,20w10t,1,instance_001.json
MMR_Original,20,40,10,0.10515205302595443,0.0005909999599680305,40,,20w10t,2,instance_002.json
MMR_Modified,20,40,10,0.10105498874422145,0.013282099971547723,2,improvement_pct=3.8963,20w10t,2,instance_002.json
ACO_Original,20,40,10,24.44354989685956,2.827926199999638,96,,20w10t,2,instance_002.json
ACO_Modified,20,40,10,0.10515205302595443,2.8042255000327714,96,improvement_pct=0.0000,20w10t,2,instance_002.json
MMR_Original,20,44,10,0.03175030931030145,0.0009399999980814755,44,,20w10t,3,instance_003.json
MMR_Modified,20,44,10,0.02907978711524144,0.01931419997708872,2,improvement_pct=8.4110,20w10t,3,instance_003.json
ACO_Original,20,44,10,16.479028242713785,2.9016849000472575,91,,20w10t,3,instance_003.json
ACO_Modified,20,44,10,0.03175030931030145,2.8854234000318684,83,improvement_pct=0.0000,20w10t,3,instance_003.json
MMR_Original,20,37,10,0.4069569342938015,0.0005478000384755433,37,,20w10t,4,instance_004.json
MMR_Modified,20,37,10,0.4069569342938015,0.007585700019262731,1,improvement_pct=0.0000,20w10t,4,instance_004.json
ACO_Original,20,37,10,9.31290242556604,2.754911500029266,95,,20w10t,4,instance_004.json
ACO_Modified,20,37,10,0.4069569342938015,2.752824299968779,110,improvement_pct=0.0000,20w10t,4,instance_004.json
MMR_Original,20,42,10,0.023273026615588163,0.0006566000520251691,42,,20w10t,5,instance_005.json
MMR_Modified,20,42,10,0.02324872870817596,0.014914300001692027,2,improvement_pct=0.1044,20w10t,5,instance_005.json
ACO_Original,20,42,10,6.256048294433097,2.8731034999946132,99,,20w10t,5,instance_005.json
ACO_Modified,20,42,10,0.023273026615588163,2.8415900000254624,94,improvement_pct=0.0000,20w10t,5,instance_005.json
MMR_Original,20,39,10,0.24581861012350473,0.0008972000214271247,39,,20w10t,6,instance_006.json
MMR_Modified,20,39,10,0.1980392213408572,0.011935300019104034,2,improvement_pct=19.4368,20w10t,6,instance_006.json
ACO_Original,20,39,10,5.72261553059596,2.803148000035435,117,,20w10t,6,instance_006.json
ACO_Modified,20,39,10,0.24581861012350473,2.7974201000179164,99,improvement_pct=0.0000,20w10t,6,instance_006.json
MMR_Original,20,41,10,0.39177740528581617,0.0009819000260904431,41,,20w10t,7,instance_007.json
MMR_Modified,20,41,10,0.36040627569439837,0.02554880001116544,3,improvement_pct=8.0074,20w10t,7,instance_007.json
ACO_Original,20,41,10,10.247855286129832,2.8211352999787778,101,,20w10t,7,instance_007.json
ACO_Modified,20,41,10,0.39177740528581617,2.83365349995438,102,improvement_pct=0.0000,20w10t,7,instance_007.json
MMR_Original,20,43,10,0.00608414237372473,0.0007092999876476824,43,,20w10t,8,instance_008.json
MMR_Modified,20,43,10,0.00608414237372473,0.007321799988858402,1,improvement_pct=0.0000,20w10t,8,instance_008.json
ACO_Original,20,43,10,4.027078744624892,2.866960499959532,98,,20w10t,8,instance_008.json
ACO_Modified,20,43,10,0.00608414237372473,2.879783899988979,101,improvement_pct=0.0000,20w10t,8,instance_008.json
MMR_Original,20,38,10,0.12305640940635007,0.0006500000017695129,38,,20w10t,9,instance_009.json
MMR_Modified,20,38,10,0.12305640940635007,0.006415799958631396,1,improvement_pct=0.0000,20w10t,9,instance_009.json
ACO_Original,20,38,10,9.624119684570008,2.7787324999808334,112,,20w10t,9,instance_009.json
ACO_Modified,20,38,10,0.12305640940635007,2.770325099991169,123,improvement_pct=0.0000,20w10t,9,instance_009.json
MMR_Original,20,32,10,0.2284356380323241,0.0005964000010862947,32,,20w10t,10,instance_010.json
MMR_Modified,20,32,10,0.20406559500462018,0.009172799997031689,2,improvement_pct=10.6682,20w10t,10,instance_010.json
ACO_Original,20,32,10,3.3210657593010784,2.654065000009723,168,,20w10t,10,instance_010.json
ACO_Modified,20,32,10,0.2284356380323241,2.660155199992005,170,improvement_pct=0.0000,20w10t,10,instance_010.json
MMR_Original,20,42,10,0.03062953114007359,0.0012233000015839934,42,,20w10t,11,instance_011.json
MMR_Modified,20,42,10,0.03062953114007359,0.008021000016015023,1,improvement_pct=0.0000,20w10t,11,instance_011.json
ACO_Original,20,42,10,10.391861091235558,2.8444049999816343,105,,20w10t,11,instance_011.json
ACO_Modified,20,42,10,0.03062953114007359,2.857156699988991,107,improvement_pct=0.0000,20w10t,11,instance_011.json
MMR_Original,20,37,10,0.20498321554244253,0.000783999974373728,37,,20w10t,12,instance_012.json
MMR_Modified,20,37,10,0.20087530849374163,0.010970000002998859,2,improvement_pct=2.0040,20w10t,12,instance_012.json
ACO_Original,20,37,10,14.254400111247659,2.750138800009154,131,,20w10t,12,instance_012.json
ACO_Modified,20,37,10,0.20498321554244253,2.742915400012862,128,improvement_pct=0.0000,20w10t,12,instance_012.json
MMR_Original,20,43,10,0.07902509847636435,0.0007900000200606883,43,,20w10t,13,instance_013.json
MMR_Modified,20,43,10,0.06586274281151225,0.0210180000285618,3,improvement_pct=16.6559,20w10t,13,instance_013.json
ACO_Original,20,43,10,4.074155744135037,2.8618342999834567,102,,20w10t,13,instance_013.json
ACO_Modified,20,43,10,0.07902509847636435,2.8915668000117876,99,improvement_pct=0.0000,20w10t,13,instance_013.json
MMR_Original,20,42,10,0.18257465894870997,0.0008172999951057136,42,,20w10t,14,instance_014.json
MMR_Modified,20,42,10,0.18257465894870997,0.007332200009841472,1,improvement_pct=0.0000,20w10t,14,instance_014.json
ACO_Original,20,42,10,10.482053799018807,2.8515399000025354,105,,20w10t,14,instance_014.json
ACO_Modified,20,42,10,0.18257465894870997,2.870014699990861,103,improvement_pct=0.0000,20w10t,14,instance_014.json
MMR_Original,20,36,10,0.5761022389266479,0.0004658999969251454,36,,20w10t,15,instance_015.json
MMR_Modified,20,36,10,0.5761022389266479,0.005377100023906678,1,improvement_pct=0.0000,20w10t,15,instance_015.json
ACO_Original,20,36,10,12.157265405141391,2.7280597999924794,134,,20w10t,15,instance_015.json
ACO_Modified,20,36,10,0.5761022389266479,2.739017700019758,135,improvement_pct=0.0000,20w10t,15,instance_015.json
MMR_Original,20,40,10,0.14792664934247624,0.0005710000405088067,40,,20w10t,16,instance_016.json
MMR_Modified,20,40,10,0.13285229711091778,0.017864499997813255,2,improvement_pct=10.1904,20w10t,16,instance_016.json
ACO_Original,20,40,10,13.632951334764309,2.8145982999703847,115,,20w10t,16,instance_016.json
ACO_Modified,20,40,10,0.14792664934247624,2.809873200021684,114,improvement_pct=0.0000,20w10t,16,instance_016.json
MMR_Original,20,33,10,0.22984367133415876,0.00039739999920129776,33,,20w10t,17,instance_017.json
MMR_Modified,20,33,10,0.22984367133415876,0.005261400016024709,1,improvement_pct=0.0000,20w10t,17,instance_017.json
ACO_Original,20,33,10,12.386251914334075,2.663023000000976,156,,20w10t,17,instance_017.json
ACO_Modified,20,33,10,0.22984367133415876,2.6647254999843426,158,improvement_pct=0.0000,20w10t,17,instance_017.json
MMR_Original,20,40,10,0.092365448770963,0.0006008999771438539,40,,20w10t,18,instance_018.json
MMR_Modified,20,40,10,0.092365448770963,0.008385699999053031,1,improvement_pct=0.0000,20w10t,18,instance_018.json
ACO_Original,20,40,10,0.7568088919736613,2.8214321000268683,105,,20w10t,18,instance_018.json
ACO_Modified,20,40,10,0.092365448770963,2.8207001999835484,100,improvement_pct=0.0000,20w10t,18,instance_018.json
MMR_Original,20,38,10,0.2253725543698526,0.0006454000249505043,38,,20w10t,19,instance_019.json
MMR_Modified,20,38,10,0.2253725543698526,0.00851770001463592,1,improvement_pct=0.0000,20w10t,19,instance_019.json
ACO_Original,20,38,10,2.716035863099585,2.769924899970647,52,,20w10t,19,instance_019.json
ACO_Modified,20,38,10,0.2253725543698526,2.7805847999989055,74,improvement_pct=0.0000,20w10t,19,instance_019.json
MMR_Original,20,36,10,0.11054938613917369,0.0005721000488847494,36,,20w10t,20,instance_020.json
MMR_Modified,20,36,10,0.10798089120897368,0.013296300021465868,2,improvement_pct=2.3234,20w10t,20,instance_020.json
ACO_Original,20,36,10,4.6844353222614465,2.721598499978427,84,,20w10t,20,instance_020.json
ACO_Modified,20,36,10,0.11054938613917369,2.7373568000039086,36,improvement_pct=0.0000,20w10t,20,instance_020.json
MMR_Original,50,97,20,0.0017044413956782921,0.019827799987979233,97,,50w20t,1,instance_001.json
MMR_Modified,50,97,20,0.0016378530817470643,0.5292522999807261,2,improvement_pct=3.9068,50w20t,1,instance_001.json
ACO_Original,50,97,20,34.281521334956075,6.074936099990737,6,,50w20t,1,instance_001.json
ACO_Modified,50,97,20,0.0017044413956782921,6.187625900027342,6,improvement_pct=0.0000,50w20t,1,instance_001.json
MMR_Original,50,88,20,0.004811687759966626,0.017209500016178936,88,,50w20t,2,instance_002.json
MMR_Modified,50,88,20,0.004811687759966626,0.21024399995803833,1,improvement_pct=0.0000,50w20t,2,instance_002.json
ACO_Original,50,88,20,32.445522790686645,5.774115000036545,7,,50w20t,2,instance_002.json
ACO_Modified,50,88,20,0.004811687759966626,5.834782499994617,7,improvement_pct=0.0000,50w20t,2,instance_002.json
MMR_Original,50,103,20,0.0014333246030505558,0.022932599997147918,103,,50w20t,3,instance_003.json
MMR_Modified,50,103,20,0.0013230475393058376,0.5339898000238463,2,improvement_pct=7.6938,50w20t,3,instance_003.json
ACO_Original,50,103,20,35.97399766304269,6.755828499968629,6,,50w20t,3,instance_003.json
ACO_Modified,50,103,20,0.0014333246030505558,6.738435600011144,6,improvement_pct=0.0000,50w20t,3,instance_003.json
MMR_Original,50,107,20,0.0004656287121453443,0.024444599985145032,107,,50w20t,4,instance_004.json
MMR_Modified,50,107,20,0.00045639757970673264,0.7975154000450857,3,improvement_pct=1.9825,50w20t,4,instance_004.json
ACO_Original,50,107,20,16.302106768509244,7.028429900004994,6,,50w20t,4,instance_004.json
ACO_Modified,50,107,20,0.0004656287121453443,6.9288459999952465,5,improvement_pct=0.0000,50w20t,4,instance_004.json
MMR_Original,50,104,20,0.0010763813690907779,0.0253738000174053,104,,50w20t,5,instance_005.json
MMR_Modified,50,104,20,0.0010763813690907779,0.31495229998836294,1,improvement_pct=0.0000,50w20t,5,instance_005.json
ACO_Original,50,104,20,22.04233832011958,6.232635999971535,5,,50w20t,5,instance_005.json
ACO_Modified,50,104,20,0.0010763813690907779,6.5196767000015825,5,improvement_pct=0.0000,50w20t,5,instance_005.json
MMR_Original,50,108,20,0.0003997620296340648,0.02857559995027259,108,,50w20t,6,instance_006.json
MMR_Modified,50,108,20,0.0003997620296340648,0.3339869999908842,1,improvement_pct=0.0000,50w20t,6,instance_006.json
ACO_Original,50,108,20,34.060360011852225,6.675516499963123,5,,50w20t,6,instance_006.json
ACO_Modified,50,108,20,0.0003997620296340648,7.259253799973521,5,improvement_pct=0.0000,50w20t,6,instance_006.json
MMR_Original,50,104,20,0.0003967051981788042,0.026638599985744804,104,,50w20t,7,instance_007.json
MMR_Modified,50,104,20,0.0003967051981788042,0.31728179997298867,1,improvement_pct=0.0000,50w20t,7,instance_007.json
